Construct	RawFACS	NormFACS	RawDNA	NormDNA	RawRNA	NormRNA	TxnLevl	YFP2mCherry	NonZeroBins	TotalFacsReads
YDR307W|chrIV;1075852;1075864|WT	0;0;0;0;0;0;0;24;7;0;24	0.000;0.000;0.000;0.000;0.000;0.000;0.000;14.359;4.769	0	0.000	24	2.469	LowReads	0.978	2	19.128
YNR049C|chrXIV;713673;713655|WT	0;1;0;0;0;0;0;0;0;13;0	0.000;0.501;0.000;0.000;0.000;0.000;0.000;0.000;0.000	13	0.668	0	0.000	0.000	0.087	1	0.501
YNL063W|Spar_14;493200;493299|WT	491;4743;158;2;4;7;172;1;1;3345;1766	274.951;2374.015;158.000;1.454;2.856;4.160;98.756;0.598;0.681	3345	171.893	1766	181.691	1.057	0.121	9	2915.471
YBL050W|Spar_2;120256;120322|120303,AAG	4;3;2;2;163;92;860;122;93;420;1764	2.240;1.502;2.000;1.454;116.380;54.675;493.778;72.992;63.362	420	21.583	1764	181.485	8.409	0.843	9	808.383
YGL206C|chrVII;107590;107504|107562,107532,AAG	3;3;48;61;1125;1718;574;196;58;1495;673	1.680;1.502;48.000;44.348;803.236;1020.993;329.568;117.266;39.516	1495	76.825	673	69.240	0.901	0.723	9	2406.109
YBR160W|chrII;559955;560077|560002,560062,AAG,CGACGA	9;6;50;731;1672;1224;4;4;2;3204;2887	5.040;3.003;50.000;531.445;1193.787;727.413;2.297;2.393;1.363	3204	164.648	2887	297.023	1.804	0.620	9	2516.741
YLR220W|chrXII;576728;576824|576736,576775,AAG	9;105;24;66;885;2635;3142;356;97;2044;3607	5.040;52.556;24.000;47.983;631.879;1565.959;1804.011;212.993;66.087	2044	105.037	3607	371.098	3.533	0.780	9	4410.508
YBR198C|chrII;618601;618523|WT	2;0;91;348;647;89;0;0;0;901;0	1.120;0.000;91.000;253.000;461.950;52.892;0.000;0.000;0.000	901	46.301	0	0.000	0.000	0.553	5	859.962
YIL076W|chrIX;216645;216657|WT	0;0;0;0;0;2;11;10;2;9;14	0.000;0.000;0.000;0.000;0.000;1.189;6.316;5.983;1.363	9	0.462	14	1.440	3.117	0.908	4	14.851
YJL014W|Spar_10;399129;399137|WT	0;0;0;0;0;0;30;13;2;2;0	0.000;0.000;0.000;0.000;0.000;0.000;17.225;7.778;1.363	2	0.103	0	0.000	0.000	0.913	3	26.366
YJL107C|chrX;220192;220016|220169,AAG	188;0;87;0;0;0;0;0;0;181;0	105.276;0.000;87.000;0.000;0.000;0.000;0.000;0.000;0.000	181	9.301	0	0.000	0.000	0.139	2	192.276
YMR063W|chrXIII;397047;397076|WT	0;3;0;0;4;33;0;0;6;28;65	0.000;1.502;0.000;0.000;2.856;19.612;0.000;0.000;4.088	28	1.439	65	6.687	4.647	0.725	4	28.058
YLR435W|Spar_12;951510;951612|WT	1;1;0;0;143;1;1068;1;89;374;195	0.560;0.501;0.000;0.000;102.100;0.594;613.203;0.598;60.637	374	19.219	195	20.062	1.044	0.854	7	778.193
YPR128C|chrXVI;792261;792204|WT	2;5;0;78;630;708;125;29;8;403;281	1.120;2.503;0.000;56.707;449.812;420.759;71.770;17.351;5.450	403	20.709	281	28.910	1.396	0.691	8	1025.472
YKR055W|chrXI;548182;548215|WT	0;0;0;0;9;46;0;0;0;19;0	0.000;0.000;0.000;0.000;6.426;27.337;0.000;0.000;0.000	19	0.976	0	0.000	0.000	0.714	2	33.763
YPR175W|chrXVI;888954;888973|WT	0;0;0;0;0;7;42;40;35;38;107	0.000;0.000;0.000;0.000;0.000;4.160;24.115;23.932;23.846	38	1.953	107	11.008	5.636	0.934	4	76.053
YNL219C|chrXIV;237809;237663|WT	1;3;1;0;621;596;690;26;8;434;0	0.560;1.502;1.000;0.000;443.386;354.198;396.170;15.556;5.450	434	22.302	0	0.000	0.000	0.749	8	1217.822
YHR162W|Spar_8;401390;401566|WT	0;0;0;0;0;0;0;0;0;0;0	0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000	0	0.000	0	0.000	LowReads	TooLow	0	0
YGL059W|Spar_7;390626;390663|390642,AAG	0;0;0;119;76;15;1;0;0;155;0	0.000;0.000;0.000;86.514;54.263;8.914;0.574;0.000;0.000	155	7.965	0	0.000	0.000	0.540	4	150.265
YMR307W|chrXIII;886915;887002|886962,887013,AAG	2;0;15;1;335;108;0;0;0;800;156	1.120;0.000;15.000;0.727;239.186;64.184;0.000;0.000;0.000	800	41.111	156	16.050	0.390	0.640	5	320.217
YOR304C-A|chrXV;888870;888750|WT	469;42;2;19;1;0;1;0;0;101;92	262.631;21.022;2.000;13.813;0.714;0.000;0.574;0.000;0.000	101	5.190	92	9.465	1.824	0.047	6	300.754
YGL193C|chrVII;142321;142227|142269,AAG	7393;7072;141;23;47;131;15;9;55;6403;576	4139.937;3539.750;141.000;16.721;33.557;77.852;8.612;5.385;37.472	6403	329.038	576	59.260	0.180	0.068	9	8000.286
YBL002W|Spar_2;213506;213526|WT	0;0;0;0;0;0;0;0;0;0;0	0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000	0	0.000	0	0.000	LowReads	TooLow	0	0
YGR144W|chrVII;780225;780398|780235,AAG	0;0;0;0;0;0;0;0;0;0;0	0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000	0	0.000	0	0.000	LowReads	TooLow	0	0
YMR096W|chrXIII;458367;458407|WT	0;0;0;0;122;113;235;18;0;103;78	0.000;0.000;0.000;0.000;87.106;67.155;134.928;10.769;0.000	103	5.293	78	8.025	1.516	0.780	4	299.958
YGL073W|Spar_7;367106;367191|WT	42;24;23;102;1444;7190;10095;2936;796;5742;9645	23.519;12.013;23.000;74.155;1030.998;4272.957;5796.147;1756.596;542.324	5742	295.071	9645	992.304	3.363	0.825	9	13531.709
YLR152C|Spar_12;428141;428068|428109,AAG	144;632;20;28;1;2;0;1;0;238;0	80.637;316.335;20.000;20.356;0.714;1.189;0.000;0.598;0.000	238	12.230	0	0.000	0.000	0.107	7	439.829
YBR043C|chrII;324094;323945|323976,323945,WT,CGACGA	1075;187;0;31;1;2;1;0;1;451;0	601.979;93.599;0.000;22.537;0.714;1.189;0.574;0.000;0.681	451	23.176	0	0.000	0.000	0.043	7	721.273
YER118C|chrV;399205;399055|399092,399017,WT,CGACGA	1;2;28;536;2088;310;92;116;0;1633;0	0.560;1.001;28.000;389.678;1490.806;184.230;52.823;69.402;0.000	1633	83.917	0	0.000	0.000	0.628	8	2216.5
YEL073C|chrV;7726;7553|WT	41;1613;225;0;1;0;0;0;0;784;0	22.959;807.355;225.000;0.000;0.714;0.000;0.000;0.000;0.000	784	40.288	0	0.000	0.000	0.129	4	1056.028
YKL058W|chrXI;330135;330165|WT	0;0;0;0;0;12;44;43;8;19;40	0.000;0.000;0.000;0.000;0.000;7.132;25.263;25.727;5.450	19	0.976	40	4.115	4.216	0.908	4	63.572
YJL041W|Spar_10;352032;351888|WT	7589;133;45;109;5;2;4;0;0;2831;884	4249.693;66.571;45.000;79.244;3.570;1.189;2.297;0.000;0.000	2831	145.480	884	90.948	0.625	0.028	7	4447.564
YMR131C|chrXIII;534743;534698|WT	1;0;9;30;61;13;20;0;0;63;83	0.560;0.000;9.000;21.810;43.553;7.726;11.483;0.000;0.000	63	3.237	83	8.539	2.638	0.593	6	94.132
YJL145W|Spar_10;136996;137063|WT	2;0;0;365;776;84;0;0;0;373;453	1.120;0.000;0.000;265.359;554.054;49.921;0.000;0.000;0.000	373	19.168	453	46.606	2.431	0.589	4	870.454
YMR186W|chrXIII;632327;632354|WT	0;0;0;0;0;0;0;0;2;0;0	0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.363	0	0.000	0	0.000	LowReads	1.000	1	1.363
YAL036C|chrI;76184;76152|WT	0;0;0;0;3;33;0;20;0;12;31	0.000;0.000;0.000;0.000;2.142;19.612;0.000;11.966;0.000	12	0.617	31	3.189	5.169	0.806	3	33.72
YNL090W|chrXIV;456419;456564|456529,456652,AAG	16;122;511;7015;4217;357;13;3;3;9419;8426	8.960;61.065;511.000;5099.979;3010.886;212.162;7.464;1.795;2.044	9419	484.025	8426	866.890	1.791	0.511	9	8915.355
YDR336W|chrIV;1145068;1145091|WT	0;0;0;0;0;79;64;2;6;48;40	0.000;0.000;0.000;0.000;0.000;46.949;36.746;1.197;4.088	48	2.467	40	4.115	1.668	0.811	4	88.98
YBR223W-A|chrII;668646;668720|668675,AAG	230;3056;191;56;116;0;10;4;0;1710;0	128.796;1529.621;191.000;40.713;82.823;0.000;5.742;2.393;0.000	1710	87.874	0	0.000	0.000	0.136	7	1981.088
YBL019W|Spar_2;164532;164564|164552,AAG	8;0;0;14;13;65;57;24;0;54;64	4.480;0.000;0.000;10.178;9.282;38.629;32.727;14.359;0.000	54	2.775	64	6.584	2.373	0.739	6	109.655
YML112W|Spar_13;44707;44733|WT	0;0;0;12;43;42;24;0;0;41;0	0.000;0.000;0.000;8.724;30.701;24.960;13.780;0.000;0.000	41	2.107	0	0.000	0.000	0.691	4	78.165
YDR405W|Spar_4;1243299;1243372|1243300,AAG	2;3;18;2;0;91;1431;1420;1373;1017;807	1.120;1.502;18.000;1.454;0.000;54.081;821.623;849.580;935.441	1017	52.262	807	83.026	1.589	0.941	8	2682.801
YDL206W|chrIV;90026;90175|90140,90170,AAG,CGACGA	42;5;1;0;1237;736;689;2;1;742;591	23.519;2.503;1.000;0.000;883.203;437.399;395.596;1.197;0.681	742	38.130	591	60.804	1.595	0.710	8	1745.098
YGR250C|Spar_7;958839;958685|WT	6;3;1;0;80;1239;1001;555;84;1108;109	3.360;1.502;1.000;0.000;57.119;736.327;574.734;332.054;57.230	1108	56.938	109	11.214	0.197	0.827	8	1763.326
YCR065W|Spar_3;212870;212935|WT	1;1;0;1;0;9;60;49;47;134;0	0.560;0.501;0.000;0.727;0.000;5.349;34.450;29.316;32.022	134	6.886	0	0.000	0.000	0.914	7	102.925
YDR098C|chrIV;644968;644930|WT	0;0;0;0;2;8;66;49;11;52;202	0.000;0.000;0.000;0.000;1.428;4.754;37.895;29.316;7.494	52	2.672	202	20.782	7.778	0.908	5	80.887
YLR258W|chrXII;660648;660715|660689,660800,AAG	2;0;0;0;48;231;234;35;18;179;0	1.120;0.000;0.000;0.000;34.271;137.281;134.353;20.940;12.264	179	9.198	0	0.000	0.000	0.800	6	340.229
YOR185C|Spar_15;629077;629020|WT	0;0;0;0;16;0;195;25;15;45;101	0.000;0.000;0.000;0.000;11.424;0.000;111.961;14.957;10.220	45	2.312	101	10.391	4.494	0.877	4	148.562
YER110C|chrV;382228;382103|382143,382107,AAG	8;107;2031;1540;325;2;450;2;3;2407;2228	4.480;53.557;2031.000;1119.596;232.046;1.189;258.372;1.197;2.044	2407	123.691	2228	229.223	1.853	0.399	9	3703.481
YCL001W|chrIII;111896;111915|WT	0;0;0;0;0;21;6;0;2;7;0	0.000;0.000;0.000;0.000;0.000;12.480;3.445;0.000;1.363	7	0.360	0	0.000	0.000	0.791	3	17.288
YLR315W|Spar_12;718295;718337|WT	0;0;0;0;0;58;50;32;0;60;10	0.000;0.000;0.000;0.000;0.000;34.469;28.708;19.145;0.000	60	3.083	10	1.029	0.334	0.839	3	82.322
YBL019W|chrII;184296;184352|WT	2;1;0;20;453;884;479;10;25;386;1859	1.120;0.501;0.000;14.540;323.436;525.354;275.023;5.983;17.033	386	19.836	1859	191.259	9.642	0.742	8	1162.99
YMR291W|chrXIII;852546;852629|WT	0;1;0;0;0;239;382;0;0;1;0	0.000;0.501;0.000;0.000;0.000;142.036;219.329;0.000;0.000	1	0.051	0	0.000	0.000	0.818	3	361.866
YNL044W|chrXIV;545196;545267|545235,545250,AAG	1;1;1;1;9;317;603;66;99;343;151	0.560;0.501;1.000;0.727;6.426;188.390;346.219;39.488;67.450	343	17.626	151	15.535	0.881	0.846	9	650.761
YGL035C|Spar_7;429117;429011|WT	12;8;98;2148;3998;1286;377;1;1;3770;3570	6.720;4.004;98.000;1561.619;2854.523;764.259;216.458;0.598;0.681	3770	193.733	3570	367.292	1.896	0.603	9	5506.862
YMR319C|Spar_13;864153;864033|WT	1;1;90;420;74;177;1;0;0;852;270	0.560;0.501;90.000;305.344;52.835;105.190;0.574;0.000;0.000	852	43.783	270	27.778	0.634	0.495	7	555.004
YMR189W|chrXIII;637363;637499|WT	1;120;364;0;169;0;0;0;0;856;0	0.560;60.064;364.000;0.000;120.664;0.000;0.000;0.000;0.000	856	43.988	0	0.000	0.000	0.345	4	545.288
YPR155C|chrXVI;837479;837413|WT	0;1;0;0;85;127;199;86;9;209;363	0.000;0.501;0.000;0.000;60.689;75.475;114.258;51.453;6.132	209	10.740	363	37.346	3.477	0.812	6	308.508
YOL122C|Spar_15;80962;80910|WT	0;0;0;0;0;0;0;0;0;19;0	0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000	19	0.976	0	0.000	0.000	TooLow	0	0
YPL007C|chrXVI;543892;543848|WT	0;11;7;8;0;0;0;0;0;87;137	0.000;5.506;7.000;5.816;0.000;0.000;0.000;0.000;0.000	87	4.471	137	14.095	3.153	0.277	3	18.322
YLR364W|chrXII;854053;854061|WT	0;0;0;0;0;0;18;2;3;10;0	0.000;0.000;0.000;0.000;0.000;0.000;10.335;1.197;2.044	10	0.514	0	0.000	0.000	0.912	3	13.576
YDL092W|chrIV;292757;292780|WT	0;0;0;0;0;21;22;12;2;22;0	0.000;0.000;0.000;0.000;0.000;12.480;12.632;7.180;1.363	22	1.131	0	0.000	0.000	0.852	4	33.655
YPL208W|Spar_16;182613;182627|WT	0;0;0;0;0;0;0;0;0;1;0	0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000	1	0.051	0	0.000	0.000	TooLow	0	0
YML098W|Spar_13;76717;76739|WT	0;0;0;0;6;44;28;7;12;21;2	0.000;0.000;0.000;0.000;4.284;26.149;16.076;4.188;8.176	21	1.079	2	0.206	0.191	0.821	5	58.873
YAL059W|chrI;36420;36508|WT	238;78;0;1;0;0;0;0;0;238;0	133.275;39.041;0.000;0.727;0.000;0.000;0.000;0.000;0.000	238	12.230	0	0.000	0.000	0.034	3	173.043
YPL246C|Spar_16;110124;110077|110085,AAG	1;6;13;96;758;341;113;13;0;479;48	0.560;3.003;13.000;69.793;541.203;202.653;64.880;7.778;0.000	479	24.615	48	4.938	0.201	0.660	8	902.87
YPR135W|chrXVI;799200;799233|WT	0;1;0;0;0;29;67;0;0;16;38	0.000;0.501;0.000;0.000;0.000;17.234;38.469;0.000;0.000	16	0.822	38	3.910	4.757	0.818	3	56.204
YKL124W|chrXI;210561;210592|WT	0;0;0;0;0;20;0;20;0;1;3	0.000;0.000;0.000;0.000;0.000;11.886;0.000;11.966;0.000	1	0.051	3	0.309	6.059	0.851	2	23.852
YCR048W|Spar_3;195397;195513|WT	23725;10242;73;112;844;46;20;9;6;14772;0	13285.541;5126.432;73.000;81.425;602.606;27.337;11.483;5.385;4.088	14772	759.106	0	0.000	0.000	0.059	9	19217.297
YPL270W|Spar_16;52374;52399|52377,AAG	0;0;0;0;0;14;3;0;0;6;11	0.000;0.000;0.000;0.000;0.000;8.320;1.722;0.000;0.000	6	0.308	11	1.132	3.675	0.758	2	10.042
YFR010W-A|Spar_6;194502;194646|194590,AAG	0;218;0;0;0;0;1;0;0;252;0	0.000;109.116;0.000;0.000;0.000;0.000;0.574;0.000;0.000	252	12.950	0	0.000	0.000	0.094	2	109.69
YGL112C|Spar_7;299660;299637|WT	0;0;0;0;0;18;11;26;0;25;0	0.000;0.000;0.000;0.000;0.000;10.697;6.316;15.556;0.000	25	1.285	0	0.000	0.000	0.874	3	32.569
YHR129C|chrVIII;364217;364153|WT	0;2;373;676;290;1;5;2;0;747;819	0.000;1.001;373.000;491.459;207.056;0.594;2.871;1.197;0.000	747	38.387	819	84.261	2.195	0.434	7	1077.178
YDR208W|chrIV;868105;868223|868183,868213,AAG	413;13710;1952;445;6;14;18;3;2;9893;3835	231.272;6862.271;1952.000;323.520;4.284;8.320;10.335;1.795;1.363	9893	508.383	3835	394.555	0.776	0.142	9	9395.16
YOR117W|chrXV;544948;545028|545002,545083,AAG,CGACGA	2;416;22;15;0;217;1496;503;170;865;0	1.120;208.221;22.000;10.905;0.000;128.961;858.944;300.943;115.823	865	44.451	0	0.000	0.000	0.779	8	1646.917
YGR122W|chrVII;733769;733934|WT	1;1;460;596;0;1;0;0;0;699;0	0.560;0.501;460.000;433.298;0.000;0.594;0.000;0.000;0.000	699	35.920	0	0.000	0.000	0.367	5	894.953
YBR008C|Spar_2;231531;231466|WT	1;1;1;0;51;357;1069;454;115;457;0	0.560;0.501;1.000;0.000;36.413;212.162;613.777;271.626;78.351	457	23.484	0	0.000	0.000	0.871	8	1214.39
YEL036C|chrV;84684;84552|84612,84591,WT,CGACGA	776;5508;15908;2729;341;156;30;8;7;18152;2276	434.545;2756.921;15908.000;1984.012;243.470;92.710;17.225;4.786;4.769	18152	932.798	2276	234.161	0.251	0.280	9	21446.438
YER040W|chrV;229701;229794|WT	205;5522;4274;677;332;6;11;2;2;6656;1895	114.796;2763.928;4274.000;492.186;237.044;3.566;6.316;1.197;1.363	6656	342.040	1895	194.963	0.570	0.237	9	7894.396
YKL209C|chrXI;46337;46295|WT	0;1;0;0;0;115;142;33;10;35;40	0.000;0.501;0.000;0.000;0.000;68.344;81.531;19.744;6.813	35	1.799	40	4.115	2.287	0.832	5	176.933
YKL165C-A|chrXI;136103;136023|WT	393;1539;32;1;1;1;0;1;0;982;0	220.072;770.316;32.000;0.727;0.714;0.594;0.000;0.598;0.000	982	50.463	0	0.000	0.000	0.080	7	1025.021
YMR129W|chrXIII;527771;527803|WT	0;0;0;24;30;0;1;0;0;42;212	0.000;0.000;0.000;17.448;21.420;0.000;0.574;0.000;0.000	42	2.158	212	21.811	10.107	0.565	3	39.442
YBL047C|chrII;132196;132040|132186,132171,AAG	0;2;0;0;230;495;0;0;0;195;0	0.000;1.001;0.000;0.000;164.217;294.174;0.000;0.000;0.000	195	10.021	0	0.000	0.000	0.698	3	459.392
YDR347W|Spar_4;1012678;1012560|WT	6;0;178;1160;531;142;2;1;0;1497;325	3.360;0.000;178.000;843.332;379.127;84.389;1.148;0.598;0.000	1497	76.928	325	33.437	0.435	0.496	7	1489.954
YBL015W|Spar_2;174388;174476|WT	66;100;64;797;4097;8539;3886;864;278;5690;2271	36.959;50.053;64.000;579.427;2925.207;5074.657;2231.186;516.927;189.405	5690	292.399	2271	233.647	0.799	0.731	9	11667.821
YAL003W|Spar_1;117416;117437|WT	0;0;0;0;0;0;11;0;8;2;0	0.000;0.000;0.000;0.000;0.000;0.000;6.316;0.000;5.450	2	0.103	0	0.000	0.000	0.934	2	11.766
YAL027W|chrI;94654;94686|WT	0;0;0;0;0;0;25;0;0;10;25	0.000;0.000;0.000;0.000;0.000;0.000;14.354;0.000;0.000	10	0.514	25	2.572	5.004	0.877	1	14.354
YPL153C|chrXVI;264365;264192|WT	3;30;39;824;396;377;237;1;1;1704;649	1.680;15.016;39.000;599.057;282.739;224.048;136.076;0.598;0.681	1704	87.565	649	66.771	0.763	0.576	9	1298.895
YDR027C|chrIV;497441;497318|497375,497351,WT,CGACGA	306;315;2675;17335;5036;687;545;68;6;17601;3839	171.354;157.667;2675.000;12602.728;3595.642;408.278;312.917;40.684;4.088	17601	904.483	3839	394.967	0.437	0.470	9	19968.358
YLR306W|Spar_12;697546;697621|697551,AAG	8;5;7;1;4;883;3316;2387;1064;1396;5888	4.480;2.503;7.000;0.727;2.856;524.760;1903.915;1428.131;724.915	1396	71.738	5888	605.774	8.444	0.906	9	4599.287
YML128C|chrXIII;16709;16676|WT	0;0;0;0;0;0;0;23;28;19;0	0.000;0.000;0.000;0.000;0.000;0.000;0.000;13.761;19.077	19	0.976	0	0.000	0.000	0.988	2	32.838
YNL103W|Spar_14;412137;412308|WT	0;0;1;1;0;0;679;0;61;350;0	0.000;0.000;1.000;0.727;0.000;0.000;389.855;0.000;41.560	350	17.986	0	0.000	0.000	0.885	4	433.142
YMR189W|chrXIII;637446;637499|WT	0;1;0;4;139;134;51;8;0;176;314	0.000;0.501;0.000;2.908;99.244;79.635;29.282;4.786;0.000	176	9.044	314	32.305	3.572	0.711	6	216.356
YGR206W|chrVII;910421;910431|WT	0;0;0;0;0;0;3;0;0;1;0	0.000;0.000;0.000;0.000;0.000;0.000;1.722;0.000;0.000	1	0.051	0	0.000	0.000	0.877	1	1.722
YOR153W|chrXV;619672;619839|619756,619789,AAG	0;0;0;0;0;0;0;0;0;0;0	0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000	0	0.000	0	0.000	LowReads	TooLow	0	0
YGL222C|Spar_7;81497;81437|WT	1;0;0;0;89;162;329;67;0;121;141	0.560;0.000;0.000;0.000;63.545;96.275;188.899;40.086;0.000	121	6.218	141	14.506	2.333	0.811	5	389.365
YOR383C|chrXV;1061102;1061055|WT	0;0;0;0;0;1;61;82;112;110;121	0.000;0.000;0.000;0.000;0.000;0.594;35.024;49.060;76.307	110	5.653	121	12.449	2.202	0.962	4	160.985
YOL068C|Spar_15;186283;186252|WT	0;0;1;0;0;0;0;0;0;0;0	0.000;0.000;1.000;0.000;0.000;0.000;0.000;0.000;0.000	0	0.000	0	0.000	LowReads	0.290	1	1
YGL060W|chrVII;389947;390064|390033,AAG	8;10;202;1895;4249;368;310;176;2;3660;240	4.480;5.005;202.000;1377.685;3033.733;218.699;177.990;105.300;1.363	3660	188.081	240	24.692	0.131	0.596	9	5126.255
YML099C|Spar_13;76521;76512|WT	0;0;0;0;0;0;0;0;0;1;0	0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000	1	0.051	0	0.000	0.000	TooLow	0	0
YOR229W|Spar_15;708741;708817|WT	6;11;17;2;110;665;1420;1628;1144;1404;0	3.360;5.506;17.000;1.454;78.539;395.204;815.307;974.025;779.420	1404	72.149	0	0.000	0.000	0.907	9	3069.815
YPL028W|chrXVI;498041;498095|WT	1;0;0;0;1;74;595;182;52;87;113	0.560;0.000;0.000;0.000;0.714;43.978;341.625;108.890;35.428	87	4.471	113	11.626	2.600	0.890	6	531.195
YNL179C|Spar_14;285442;285316|285376,AAG	21442;542;7;5;14;9;16;5;2;5359;364	12007.105;271.287;7.000;3.635;9.996;5.349;9.187;2.991;1.363	5359	275.389	364	37.449	0.136	0.018	9	12317.913
YLR064W|chrXII;265442;265455|WT	1;0;0;0;0;0;20;12;4;16;0	0.560;0.000;0.000;0.000;0.000;0.000;11.483;7.180;2.725	16	0.822	0	0.000	0.000	0.888	4	21.948
YLL040C|chrXII;63756;63645|WT	2;2;0;0;2;85;507;623;193;532;358	1.120;1.001;0.000;0.000;1.428;50.515;291.099;372.738;131.493	532	27.339	358	36.832	1.347	0.924	7	849.394
YNL137C|chrXIV;370161;370055|WT	13;9;198;51;180;2932;4690;2071;776;3458;639	7.280;4.505;198.000;37.078;128.518;1742.463;2692.811;1239.070;528.698	3458	177.700	639	65.742	0.370	0.840	9	6578.423
YOR184W|chrXV;679272;679356|WT	0;2;0;0;181;1016;2;2;0;293;825	0.000;1.001;0.000;0.000;129.232;603.800;1.148;1.197;0.000	293	15.057	825	84.878	5.637	0.716	5	736.378
YDL102W|chrIV;276768;276871|WT	16;13;0;25;49;549;1138;4976;5329;3501;3058	8.960;6.507;0.000;18.175;34.985;326.266;653.394;2977.119;3630.709	3501	179.910	3058	314.616	1.749	0.962	8	7656.115
YMR230W-A|chrXIII;733165;733267|WT	8;48;0;0;0;0;0;0;0;89;0	4.480;24.025;0.000;0.000;0.000;0.000;0.000;0.000;0.000	89	4.574	0	0.000	0.000	0.075	2	28.505
YGL077C|Spar_7;362526;362382|WT	0;3;418;2418;1;129;0;0;1;1361;0	0.000;1.502;418.000;1757.912;0.714;76.664;0.000;0.000;0.681	1361	69.939	0	0.000	0.000	0.429	6	2255.473
YIL127C|Spar_9;98463;98419|WT	0;0;0;2;0;76;44;6;9;78;0	0.000;0.000;0.000;1.454;0.000;45.166;25.263;3.590;6.132	78	4.008	0	0.000	0.000	0.803	5	81.605
YPL175W|chrXVI;218566;218629|WT	8;3;13;68;405;0;0;0;0;170;112	4.480;1.502;13.000;49.437;289.165;0.000;0.000;0.000;0.000	170	8.736	112	11.523	1.319	0.592	5	357.584
YNR001C|chrXIV;631161;631061|WT	0;0;0;15;0;0;84;1100;93;250;134	0.000;0.000;0.000;10.905;0.000;0.000;48.229;658.125;63.362	250	12.847	134	13.786	1.073	0.960	4	780.621
YGR126W|Spar_7;722075;722185|WT	4;6;1;261;2250;1175;104;102;2;2523;492	2.240;3.003;1.000;189.750;1606.472;698.293;59.713;61.026;1.363	2523	129.652	492	50.618	0.390	0.665	9	2622.86
YHR191C|Spar_8;466547;466519|WT	0;0;0;0;4;64;32;3;0;35;106	0.000;0.000;0.000;0.000;2.856;38.035;18.373;1.795;0.000	35	1.799	106	10.906	6.062	0.779	4	61.059
YLR006C|chrXII;164068;163893|WT	1;0;0;96;35;230;2;0;0;198;0	0.560;0.000;0.000;69.793;24.990;136.687;1.148;0.000;0.000	198	10.175	0	0.000	0.000	0.637	5	233.178
YMR075C-A|chrXIII;416174;416053|416172,AAG	481;2;0;0;1;0;1;0;0;406;0	269.351;1.001;0.000;0.000;0.714;0.000;0.574;0.000;0.000	406	20.864	0	0.000	0.000	0.020	4	271.64
YOR070C|chrXV;457965;457820|457851,457836,AAG	0;1;72;284;0;0;0;0;0;404;162	0.000;0.501;72.000;206.471;0.000;0.000;0.000;0.000;0.000	404	20.761	162	16.667	0.803	0.407	3	278.972
YOR063W|chrXV;444663;444685|WT	0;0;0;0;0;0;41;0;0;22;0	0.000;0.000;0.000;0.000;0.000;0.000;23.541;0.000;0.000	22	1.131	0	0.000	0.000	0.877	1	23.541
YDR308C|Spar_4;1122688;1122672|1122685,AAG	0;0;0;0;1;0;0;4;0;13;1	0.000;0.000;0.000;0.000;0.714;0.000;0.000;2.393;0.000	13	0.668	1	0.103	0.154	0.889	2	3.107
YER149C|chrV;467547;467470|WT	5;1354;732;1;2;1;65;0;0;1805;0	2.800;677.718;732.000;0.727;1.428;0.594;37.320;0.000;0.000	1805	92.756	0	0.000	0.000	0.211	7	1452.587
YDR305C|Spar_4;1117711;1117694|WT	0;0;0;0;0;0;3;26;26;12;6	0.000;0.000;0.000;0.000;0.000;0.000;1.722;15.556;17.714	12	0.617	6	0.617	1.000	0.980	3	34.992
YER029C|chrV;213231;213177|WT	0;0;0;0;86;213;164;77;5;184;819	0.000;0.000;0.000;0.000;61.403;126.584;94.162;46.069;3.407	184	9.455	819	84.261	8.912	0.794	5	331.625
YOR314W-A|chrXV;904348;904457|WT	0;120;1379;584;2;0;2;0;0;1010;0	0.000;60.064;1379.000;424.574;1.428;0.000;1.148;0.000;0.000	1010	51.902	0	0.000	0.000	0.320	5	1866.214
YIL079C|chrIX;212026;212005|WT	0;0;0;2;25;25;9;0;0;31;0	0.000;0.000;0.000;1.454;17.850;14.857;5.167;0.000;0.000	31	1.593	0	0.000	0.000	0.701	4	39.328
YKL119C|chrXI;219271;219217|WT	0;0;22;59;0;0;0;6;0;52;86	0.000;0.000;22.000;42.894;0.000;0.000;0.000;3.590;0.000	52	2.672	86	8.848	3.311	0.427	3	68.484
YLR289W|chrXII;715058;715088|WT	0;0;0;0;0;0;0;0;0;0;0	0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000	0	0.000	0	0.000	LowReads	TooLow	0	0
YLR103C|chrXII;346011;345941|WT	0;3;0;1;95;263;195;125;13;489;1881	0.000;1.502;0.000;0.727;67.829;156.299;111.961;74.787;8.857	489	25.129	1881	193.523	7.701	0.801	7	421.962
